re_id;re_cu_id;re_date;re_amount;re_modeofpayment;re_checknumber;re_bank
8728;7659;15/03/2007 8:19;39904;UVJS5ICYE1W3B0Z;88957;XR48-1633-0184-1231
8729;9570;21/09/2008 1:59;37836;2RQ5LT8KP8Z192Z;52281;FG78-1556-1279-4418
8730;7548;19/04/2009 11:15;12404;IEE9YTV7HHDIMG5;19538;MM76-4511-6273-7060
8731;8968;4/11/2004 23:51;27876;IWCS0ME1MZ2WJAO;14795;TU98-5268-2777-9157
8732;7812;24/10/2009 16:18;24394;2WLWMQM8VIN4GPX;51535;LM50-6173-8276-8729
8733;9573;4/11/2004 10:11;25013;27JDQ7YWZDMZQYN;74889;MG35-5479-2233-4899
8734;8997;12/03/2005 16:25;15717;S1GPU95RA3WHYAL;52341;YL44-1713-8592-1400
8735;8028;9/04/2004 2:05;38976;1TTBRBLVXPW94NH;57754;NULL
8736;9555;13/10/2006 6:13;36261;VHCE97ET2S3MAHX;67416;YM60-3538-0258-8094
8737;8787;5/09/2007 19:41;33046;RPXX4CFGFLR4CWN;19229;RP46-0523-8399-7467
8738;8981;27/11/2002 15:25;46887;MZMHY6NUE09Y8ZK;32711;SL73-4434-5028-1302
8739;8903;3/08/2002 2:12;39287;R7HEPKSI1VZNFAH;33098;EM19-8005-7591-6306
8740;9378;22/05/2009 0:22;18160;5F0BUGRL23I43G7;97303;YY32-0361-4159-6375
8741;8760;31/01/2010 22:25;23143;1BC4E8X164F26ZE;727;FY75-7950-6925-7687
8742;9489;8/04/2007 10:15;29046;I2TSY8MBGVBM2NF;65846;MK34-1309-0770-6733
8743;9209;9/05/2008 22:37;41889;NJM4XDRWIY4P1OE;42381;CC71-3887-8775-4195
8744;9582;14/05/2009 9:51;36194;PDM0NFHTO1OIWBZ;93601;LD52-5719-3233-5207
8745;9321;15/11/2002 15:36;4445;OUEND975BWAZ3WA;26882;FE19-4725-7769-2988
8746;9416;31/01/2002 20:10;12420;H8WO1EX82SGWO8Z;542;SU44-1088-8129-3240
8747;8531;20/06/2010 2:28;25069;ZL169RQF6HPR4HP;70484;XJ65-3123-9443-6562
8748;9379;18/09/2010 18:31;46298;QW1OEBI9W6KKSBG;88615;JR96-0686-7074-8968
8749;6836;26/05/2004 12:14;40486;W40IV3HPIHIJP64;20540;OO86-5266-7256-6833
8750;9157;29/09/2010 20:39;33947;3O5S7BSO3R9365N;19970;KR14-9886-4881-0064
8751;7334;3/10/2009 11:25;17550;0MU0H7WNFB5XSYK;98284;GZ07-7610-5418-6205
8752;9599;26/01/2003 5:56;11425;20H36OVKCCF3TDJ;39040;VZ24-5758-8016-1642
8753;8049;8/05/2006 9:16;14839;TNJ2B33VSHCW5UV;40802;QP93-2948-9049-7351
8754;8906;1/05/2008 6:12;125;7I16OJOCRAO5SST;31125;PH63-2555-3214-3013
8755;7157;15/08/2005 16:18;25710;ST34FHFYXMBOBZE;36052;EZ90-6643-0203-3960
8756;9257;10/09/2006 8:31;35333;NULL;90939;WG57-5632-8142-7325
8757;9592;20/07/2004 9:08;46262;GAWBCDOAZ6A1FX2;39407;CH30-0001-2427-3241
8758;8643;28/10/2007 20:12;45861;OA3CQQPP32828Z1;58059;BB11-0355-5479-2714
8759;8321;25/03/2009 16:12;18969;V6OIVIPF5T586EJ;11753;IC56-5730-4902-1950
8760;8730;26/03/2009 23:25;2913;JBZ0V1QQL6794L2;96305;LO79-8515-6479-5445
8761;9449;31/01/2002 16:34;34721;5I588J46LO7XLGJ;67774;GO15-7307-4785-8767
8762;8327;16/10/2008 23:29;23259;J9IWZ0XTGYXOAGA;126;EM74-2455-5220-6370
8763;8912;21/04/2006 7:04;22310;R53O8AQZ6TF6UT5;82357;CU17-4777-8200-3145
8764;9425;13/03/2010 3:08;43522;NIPU25Z5KBSAMFV;18704;MH85-5313-6006-6748
8765;9543;30/03/2008 21:13;8919;DO6FCUG9IJQ6KRZ;54603;UU70-9232-5364-3119
8766;9125;10/05/2008 22:45;27610;TS1SQGHL6Y4WIGD;22464;PJ11-3673-7164-1546
8767;9394;3/08/2009 11:20;37171;XAS5NPRS1GCJETL;87394;VB17-1335-8314-5825
8768;9397;26/03/2003 8:02;12719;C5HTE3EX7K9EQJR;88446;QW82-0716-3273-0441
8769;9415;22/01/2006 8:31;22581;5Z99ZTZ309QA3X6;53869;KV87-0256-0521-2451
8770;9371;30/01/2008 18:17;43381;DBKCZJCTWUY2GD1;5362;DW50-1654-3320-0449
8771;8878;9/07/2003 12:52;48226;P9DFJBTI6DS5D4T;40690;QA27-1379-9629-2709
8772;7868;3/10/2007 5:54;5239;DV1FZE3MNFD5UXM;81837;AF61-1320-2158-3389
8773;9251;20/08/2004 8:35;30647;78KUKRT1I16LQ6G;32482;UM37-0687-9867-5659
8774;8415;17/11/2004 7:42;7239;0POKBMIA6QR4YON;60754;NX74-1083-0427-3300
8775;7898;9/02/2008 17:15;17783;R5Y4JZPL2ZWY8IV;36376;LH23-0976-9225-6229
8776;8860;7/09/2006 6:56;13054;ZL4581BKQANT0O3;61535;YJ94-0623-9305-4180
8777;9616;12/09/2009 13:27;36653;DWUL8B7003ICPJ1;18806;BS02-1260-1049-3950
8778;9303;8/03/2009 1:02;20059;UB5CJI1PTDE9BVL;22582;OJ08-9310-9486-9249
8779;5879;16/11/2009 22:44;10478;W2KBNA7ND345JZU;21380;NG82-6112-0943-0371
8780;7525;20/12/2007 12:45;5150;8ZYOJQAUV4SVWYO;38565;NZ26-3436-0801-2663
8781;5372;18/02/2005 13:45;29633;H4FNZQ0K3HYGDW6;10596;AU85-2298-7502-5693
8782;9111;26/01/2003 16:48;43444;I71CXWT5RPFJIBR;50606;TP91-2877-8641-3120
8783;9275;19/10/2004 20:05;49418;E0NEJ77HYDL2RUH;75422;MV32-8960-9522-9490
8784;9664;22/12/2008 5:20;3889;YYDPWC7KA9V9AH2;45365;DE99-0724-3437-6843
8785;6140;16/07/2010 23:50;44855;QJ1D8R9A0KDJBQE;58149;DS80-9547-9836-3358
8786;9648;11/10/2003 17:54;16451;8GKKY1J2T339CX7;85349;JN61-4025-7504-1820
8787;8649;19/06/2005 7:01;9555;BTC8S4R7O2OCYN8;93693;WU35-0725-4671-1925
8788;8840;6/07/2007 3:59;24887;VX1UWHTOZZK5N0Y;1500;DD13-2924-7057-2593
8789;9365;28/07/2010 0:07;40008;CV7HD544ODVWD73;60632;ZA28-2498-5676-2268
8790;9053;29/07/2008 17:34;3643;UJEEWDKT0O8TJMJ;5503;CB76-4084-1211-9509
8791;8940;25/03/2004 21:04;39999;3LZ2GR6PTW5JMXA;NULL;FQ13-0703-4489-5198
8792;9276;7/11/2010 23:29;37185;WEA3LK6ZBDHPXBK;40002;CL34-5636-9384-5243
8793;9301;2/09/2004 23:12;27918;T7SR70O3DOKZ717;93682;VB77-1033-0011-7925
8794;9682;8/05/2004 2:47;36374;EGX5BG2IFZR29GS;54115;TR40-5699-4023-6623
8795;8665;21/04/2009 7:48;33440;C3QE4IKVQ7QX06S;95767;YJ83-2973-7204-2735
8796;9650;17/04/2003 22:55;49885;5DBHDFQD59C78MT;94233;KK60-7712-2483-6723
8797;8461;19/12/2002 3:11;6735;V2N3ATYVV1F4P4I;9984;FP67-9449-7259-2294
8798;8710;26/02/2009 19:28;48367;7HWV5B4XDD8V6CN;19930;QA58-0069-2717-9268
8799;7281;14/02/2003 12:37;27275;ET1XIPZCEFLC0MN;88877;QJ42-3234-8555-1898
8800;9649;6/07/2005 16:50;26835;Q20QPXQKYQPXK3O;79910;WZ44-1620-6706-0697
8801;9175;30/06/2003 8:49;25249;EBPW3LQIIKGPPSW;8320;GL31-1983-9973-9791
8802;8886;27/03/2009 18:25;12350;Q844CWEG3HZSZ1S;85927;CM28-9302-1665-1379
8803;8308;28/08/2006 10:00;23716;R3XPWQX5BI74G0V;97999;LQ78-3419-6119-1202
8804;9346;26/04/2007 17:57;47106;TY7CZK6HW8TMMYI;36498;UE83-8583-1868-5036
8805;7091;24/03/2009 7:46;35722;S5YMU7UZAZSUOA0;2755;XH54-5090-7164-9404
8806;8757;2/01/2004 5:30;12310;LTZ1UFB7XFSNXBI;49918;GQ42-1462-6688-2872
8807;8445;6/06/2009 21:21;30779;ZQCA29BL3710RBS;99825;XG47-3665-1066-0194
8808;9033;22/06/2003 1:34;7599;8Q0TZHNCTRPEE62;85047;JV05-5865-2333-9557
8809;7657;23/03/2002 12:56;32343;GFUYYP0CHDXMEBG;78937;ZS55-2826-8054-3228
8810;9332;8/12/2009 9:22;12655;M7F6BPEH3ZGBJW6;30941;ZZ97-2906-6631-5953
8811;8736;28/12/2007 19:03;48680;52JCHUNIQNBLK0Y;3957;KX32-9462-9097-6799
8812;9128;14/05/2006 8:06;26202;B3R7RVNQ0CVY9PS;48930;CZ13-3282-4750-5543
8813;9673;10/12/2008 21:28;35383;70HCS34SJWGNETX;71101;ML75-4992-3039-2866
8814;9595;7/04/2003 3:26;13819;1Y0G4Y5AESB4ZO9;95467;VZ42-6002-6465-3778
8815;8535;6/02/2006 9:39;23281;UQEJJLP7ZZOUFZC;41257;VB17-1226-6264-3398
8816;9361;4/01/2010 23:46;41277;ERXAPCG8V6YZSZS;65802;XA65-3980-7999-2514
8817;8462;29/12/2005 3:24;23841;NETOFEJF8SG5AAU;43720;UP02-0704-0390-4168
8818;9700;29/04/2008 1:44;18421;G4P7QYCH95NCNQF;14895;LN83-5907-3114-6362
8819;8508;27/08/2010 3:18;48668;6T706OS08H2WWBY;23864;UP66-8783-5530-1935
8820;8959;21/06/2006 3:18;42468;CKJOAL3O2CE9Q7S;33520;ZS61-6378-5069-1767
8821;9464;22/11/2004 15:44;18054;DGYG3U7RBPZ9WGK;69116;GK85-3753-7489-0422
8822;9516;30/01/2004 7:21;12284;73036RPLPIYU9I9;27995;AN05-1092-8562-8603
8823;9153;29/08/2003 7:55;22712;PJIGCHHHCSCLLUR;56455;FM85-0513-4828-8902
8824;9687;24/06/2008 14:56;18938;RG2N7PBMRDRKWDH;95662;QD98-6617-9770-1980
8825;7520;6/11/2005 21:12;3381;FZJCX4LPLIQEE3Z;90027;TX36-4806-0953-8764
8826;9169;31/08/2003 13:23;11040;RC3TGLS08WOZPXL;62216;AN51-8760-1192-5161
8827;9722;30/01/2005 6:42;27322;AK6MBEOMUC2OYW7;80727;CD87-6932-6673-7595
8828;7777;15/04/2002 5:47;44274;DWSJ9NCT6J40FMZ;63801;LQ98-1625-2193-7321
8829;9302;28/07/2006 23:53;23800;WR4UXDJCNHZ3J31;7813;IT44-8386-6765-8955
8830;9256;25/10/2006 18:19;17898;P1LT41PM7CGRAO6;99671;AS45-9892-3218-5352
8831;9711;20/09/2005 3:45;6319;CES6SCQ0CGWSO8A;59003;LY54-8893-5520-9938
8832;9090;17/07/2002 17:58;38286;HTAE06JU2IMLWS1;53037;XK24-6426-2958-8151
8833;8820;23/01/2008 12:24;42785;ASQ4BVIDBLGN5WY;66789;AW76-8254-4855-3962
8834;8708;14/05/2006 5:53;33643;1E9HDR66VX4AP43;58821;RS35-2617-7485-4778
8835;9668;23/06/2006 3:55;29901;EXIVH6QMAX3FQVP;4971;SF81-2652-8631-4116
8836;8956;23/11/2006 19:20;17282;JNKIIKLJLK9ER8N;40817;KR73-9481-4194-4469
8837;8917;31/05/2007 6:47;19727;HV88E2IVNM7FORG;75054;PO87-4496-1635-1833
8838;9610;25/06/2008 2:08;2312;7XQ2KL1UCZAWWCV;77035;RB45-6606-6671-8515
8839;8993;29/09/2010 21:33;18168;AXXUMHSH4OVWD5U;71072;WL24-9235-5794-4217
8840;7845;15/07/2008 18:19;32544;496THKMWTEVFSLY;73800;NULL
8841;9007;5/05/2005 20:33;35672;R45RTLDQ58YVQ5H;37148;ZZ50-4922-7286-1076
8842;6205;30/12/2003 5:27;1956;4FSM52KPA108LCP;74990;RC08-6543-7184-7405
8843;9460;15/04/2007 15:02;42545;QJ58Z30IWFN8MQ6;99304;BI85-8421-0528-4167
8844;9141;20/08/2002 14:44;27352;WOBCTB5OKFGSL45;97829;WY01-1246-1967-2377
8845;9513;2/08/2002 22:30;4963;JF560970E9QPEB3;66753;DE75-5132-7923-7317
8846;8958;11/11/2008 12:57;13796;UCBW1CPEEGNKN8X;97511;WN95-1117-0277-3535
8847;7825;29/11/2003 2:01;1802;AUP7L0NNHAXKLG9;62836;CJ39-3149-9926-7994
8848;8814;30/05/2003 19:45;14098;CWX9S8R6QQSKLNC;68168;DM77-5048-2171-5627
8849;9067;31/03/2009 17:07;13092;CYEKMWYUOOFRF4S;97841;RV03-1955-0098-6298
8850;5614;16/04/2010 8:02;42163;6F7RAOY23IGU731;91818;AE77-4313-7146-6494
8851;9719;18/04/2008 19:30;26043;YR7N1PMGX2K4SZR;81150;XG10-3794-9866-2597
8852;8815;21/08/2005 1:26;38314;NULL;77863;KF29-1597-3919-6661
8853;9324;2/07/2009 16:09;49700;YUD6FLVOZCG4F3N;56186;FY82-9738-7450-8131
8854;9703;26/08/2007 9:18;34807;NKTOX5WHTRT83U9;89855;ZP59-7068-5012-4662
8855;8549;15/08/2002 1:06;8781;RVWDPVECVJOP8H0;64531;PY65-9875-0423-3322
8856;6916;31/05/2010 1:28;12965;FYG863OTXWDOSNK;84364;SA14-7145-9236-8498
8857;9431;31/07/2007 10:29;39639;2DDJ79VS5GSDG78;NULL;XJ55-9513-9289-4121
8858;9223;4/03/2009 19:03;4778;QYT5D1WN73FTHQK;91788;JZ12-6449-3376-6838
8859;9194;20/06/2003 20:44;43724;ZJMV4HN53O2QAAC;42359;GD90-7232-6653-4302
8860;9728;25/07/2007 18:22;24681;N2XTUFQ1GPC4U2A;11563;TL58-2582-3018-1148
8861;9660;1/12/2009 22:48;34989;WKDXLD69BN1PZ6D;33659;AQ77-2424-5556-4235
8862;7942;22/02/2009 15:33;36506;QP5FTRDKTLEF4JB;64588;NA36-5922-3878-8089
8863;7914;24/11/2007 1:41;33799;EMUPWF4AWOH6D11;88178;RW84-1179-3446-3177
8864;9467;28/05/2006 18:36;14444;CFD4WVL56T40YQ4;49170;YF17-8751-5681-5183
8865;9476;21/03/2006 5:36;6336;B0BCCNZBLVI4977;20501;NH03-2548-2576-6782
8866;7872;14/06/2007 1:05;10394;J43O574I1OJ3A4B;51143;FT88-4780-4638-1356
8867;7067;20/04/2009 19:41;33418;JOVCQPXOG1J0CGV;84211;BI30-4284-0435-1567
8868;8278;30/07/2004 15:34;1739;LCGUMGN4VSBN3W0;46356;PV78-7754-6014-5740
8869;9206;14/10/2007 23:31;33918;KDLKCU1U6E84O46;34302;AQ32-3108-9544-5176
8870;9514;15/03/2010 14:19;5998;TJHYNGI31QHXDAK;75322;HA43-0657-7252-3624
8871;9635;7/08/2004 16:58;21549;02GZVBNRAMO87IG;6252;NO75-9106-3976-9982
8872;9130;5/07/2008 1:16;21528;MRUJE2S3UIILD3G;74519;LC12-2615-2874-6751
8873;8219;30/07/2008 4:10;253;UO3LN7OIWQN1SAV;22772;OC42-6347-1114-5277
8874;8022;12/02/2004 8:58;16123;APBMG05Y9C4DS1E;96347;VC01-1521-1989-7906
8875;9314;16/02/2003 6:45;6796;5SDJFU3F2BNOERB;74967;TV16-9814-4970-3184
8876;8786;25/11/2002 10:16;16098;MZBNSTFTJ5CB2AP;75130;DP02-4383-0202-9432
8877;9328;16/10/2007 16:18;19739;BGVZWC3GLWJ4DGJ;9377;DQ70-9938-2462-1434
8878;9670;9/01/2003 17:11;45360;1KQSQQFBDKZAISC;42598;IE36-7247-2999-2114
8879;9383;23/11/2007 16:26;13974;LSCYVBNAWV2VAAF;60282;LN87-0089-7374-4342
8880;7936;26/12/2007 8:14;39585;LT9HKX4L1JMCCSX;45858;XC04-2482-9986-4926
8881;9763;2/10/2010 11:22;9238;KRIL3KNPXGVVOJ1;70773;QU46-5088-2854-8277
8882;9556;3/09/2003 10:56;13223;4WOOIU7ONQXBPBY;18216;ZQ74-7994-5322-5847
8883;5629;14/01/2004 12:40;31181;X8BIRUZ15KK318X;2819;ZK70-2556-8761-6127
8884;7913;13/04/2007 15:50;31638;IJ7F49APJUXCNC0;27690;XM65-1934-0102-0355
8885;9684;7/07/2009 22:49;41855;ISYF7IB9WNJY93M;48359;KU76-1086-0209-0501
8886;8661;31/01/2002 2:18;18005;TFS63IZOYLYWXMD;75059;GF85-9968-1656-9969
8887;5109;15/01/2004 1:48;38586;JYL9AI9Z7XJHQCF;57817;MT98-2798-4815-8002
8888;9034;31/05/2002 3:05;7978;7IJ8JUI0TAHMJEB;75398;EV86-2716-1684-8666
8889;9161;30/09/2005 4:46;24862;9PEBID4B5SY5ZHY;73632;TA78-1808-7929-0230
8890;7999;23/01/2007 2:26;16936;5IPF359PFLF00NF;18003;TF21-1693-5748-1811
8891;9094;25/04/2010 8:50;27644;L870X4YTD72QVD1;6984;CT37-5374-5208-5609
8892;7527;27/03/2009 11:44;14948;CVG1PV63FOWWY4A;24216;BM11-0594-9164-8486
8893;9734;6/01/2007 5:23;8589;C5JQAXO1KV2V2JT;61951;FZ05-9861-1602-2564
8894;9227;8/03/2005 3:10;43488;K4O57E3P24K871V;35038;VZ60-3162-3885-1651
8895;9201;13/08/2009 19:31;47555;XLDPTA1E7EGTTA1;83393;JH74-2568-1539-3496
8896;9077;13/03/2007 4:59;49166;VUBTF5AY2TN5CFU;64341;YY78-7309-3147-8671
8897;8856;5/02/2007 3:46;18157;0SYH548939YTY9W;19026;AJ23-5281-4033-0644
8898;8385;18/11/2002 20:25;28101;2ODDP1TSBFNZNV1;75637;PW83-2948-4095-5561
8899;8827;1/06/2007 9:08;21016;KXT1BJQRL2Q66HZ;16656;FW81-3880-6445-3952
8900;9639;18/02/2006 21:25;44570;XV2O1GTYZ66PG8M;37739;IH09-7340-2930-9289
8901;9550;23/07/2010 17:16;30379;7681FVGJXMRNANL;73114;QV85-0825-9885-8165
8902;9112;30/04/2010 10:26;63;GT2SSDP33V15D0A;82974;LX34-4436-3174-2497
8903;8845;15/08/2006 20:14;30181;GJY08YE2EJQFP6N;40875;FN31-4211-3619-4145
8904;9692;16/01/2010 2:48;7094;LC9N6TFUG5XJTB5;95517;VX56-1866-8824-9350
8905;9272;9/09/2007 15:04;20613;CE7ROKLHFZD8MAE;41860;GM05-5273-2235-8423
8906;9106;14/10/2010 18:13;4515;7QJ1RM6M34J20U9;38985;NM57-5147-5054-5166
8907;9757;21/01/2008 21:16;38061;NULL;26054;VK66-8819-7870-5759
8908;9021;22/05/2007 7:11;33577;DT3AYVM0QS86G67;13130;IO61-1332-6860-9117
8909;7720;11/07/2006 2:33;28010;RZB2R45P8LOK0JH;96143;IV82-4894-6458-9506
8910;7839;19/09/2010 14:50;42683;Q9US73ZC3JBYEZ5;55536;VR00-9666-2707-8997
8911;9741;15/08/2004 9:10;43226;WDB0I6C9OD1D720;32163;JU03-2895-0941-7184
8912;7170;22/07/2006 17:18;44280;BNG7BEZN0ZZ7T6B;35555;JW37-1406-8849-9786
8913;9355;13/04/2003 2:37;40805;FRNM7G2KWL4T2L5;24000;QA28-5117-2399-6661
8914;7888;25/06/2006 12:29;4138;J3NQJYLIEN0I74G;61016;NULL
8915;9204;23/10/2007 7:00;15442;2SYGEDZULVAQ95L;19443;YY20-2774-8478-1895
8916;8910;31/03/2008 11:51;21765;UXOPILQH558JFJD;78071;YW54-9221-5361-9743
8917;9176;10/02/2007 2:53;5325;4NR9NOM54S4NNU8;35950;IJ49-1557-5200-6652
8918;9048;13/08/2002 9:50;2161;2KO9FQYG2GA95FF;13022;NH21-7011-2764-0528
8919;8866;20/11/2007 19:47;22589;HIMMEBS5AIKPG2T;34427;SJ91-0231-0870-1813
8920;8980;19/02/2006 3:18;38331;WYHVV4CDOA76ED0;31684;KQ34-5050-4879-3046
8921;9778;30/05/2005 23:16;21808;D3558LVQSIYX680;29248;VZ18-4786-4237-5624
8922;9659;21/11/2008 16:36;25439;NYC6YJ6D58Y34LR;95297;TB60-1888-7656-2551
8923;8655;30/10/2009 10:48;26877;HVCDWN3B3Q2C5F7;30050;RK95-1983-2609-4882
8924;7899;22/09/2002 21:04;16981;A7JF1UQTWSZ0NRM;29640;BW76-1721-3906-7459
8925;9793;20/11/2010 5:28;28354;Q1FAWN3ZV127HT8;54153;AM49-7776-8265-2970
8926;8342;13/05/2006 5:14;6601;0ITW2CVN5IG4N3N;55053;NF96-2373-3003-2623
8927;7424;30/06/2003 19:53;12938;4VM30XJM4JJ0RJC;36443;NL46-1744-8652-5354
8928;8689;25/05/2005 0:59;6766;K9Z5YQ4E6R5E6ZC;74798;ZI52-1093-7297-4951
8929;9517;30/06/2005 13:27;18568;DR3M74Q2Y6SITVW;48125;HX44-0462-9551-8489
8930;9139;6/12/2006 1:46;7630;5DJE3ICEQ7X8S5F;87839;ND13-5813-3864-0701
8931;9815;20/10/2006 6:30;NULL;7RMZGQUGIW6SXML;53124;IC87-6855-1877-2105
8932;8209;28/11/2006 19:53;47941;VJ8TFXOVEPVZ6IA;48791;OW56-7676-8120-3509
8933;8949;10/08/2006 8:03;41639;QNB18W5FI3W7BKG;98597;NX19-6885-5872-2058
8934;8537;5/10/2003 19:01;24343;MMD9WMOA2QLRUV9;5650;UU37-7596-5609-3791
8935;8891;3/06/2008 14:58;19404;MC1AAJ2ZDSAC1HK;92057;ZC22-7514-0770-8238
8936;9220;5/06/2002 0:56;9206;8RDJ41X3Y1ZIAEL;29608;XZ02-2783-7487-0519
8937;7445;18/01/2008 14:42;9174;TVKYI6T3KEV3CC8;55955;UD59-8854-2501-2075
8938;8547;28/12/2004 9:51;33043;6QI2HQVLFYB9KKO;84663;GD33-3277-8218-4343
8939;6424;4/08/2010 0:46;24086;7MI5WLB2YAZQ5TQ;98022;HW48-5684-4250-2545
8940;9293;23/09/2009 4:35;11024;SEBJVI630ZIKVKJ;70352;UU32-2877-1992-8418
8941;9391;9/01/2005 5:02;37340;QWVQU2OKFG47Q4F;18127;YF40-8227-8250-0672
8942;9402;25/08/2007 18:37;29945;7OG6843OGE5W3R7;78963;BU23-7331-7085-9234
8943;7476;20/11/2006 0:32;5009;RZ08X0RPPR4FEYD;65066;MZ37-1678-5784-2600
8944;9345;10/01/2006 13:56;29968;JWC63CRMT7AFXRG;92936;XP11-5713-8157-8516
8945;9230;9/06/2004 17:16;32179;8QGR47O7WQGGZNA;50623;QH13-1975-4853-2686
8946;8288;4/10/2005 15:32;23711;1AC6F0AE7EEQQBS;60283;PN66-6931-4123-9763
8947;8871;16/12/2007 9:06;33365;AH7OHLQC859CWAM;85748;KT43-4069-9707-5764
8948;9766;14/07/2002 16:53;24144;XSEMEA77F2JQSXG;63585;KM96-0038-2117-2222
8949;9655;15/05/2008 20:10;4451;XI6HFL0FK0XARXH;30366;SD43-5640-9802-4673
8950;8881;16/05/2003 7:40;28045;R7TXX6J09Z8F20J;27227;ID76-0224-2963-5394
8951;5288;1/02/2002 2:05;25790;OOEE45QBSZ2ECXG;54519;XV33-4186-8039-7745
8952;7069;25/06/2006 17:55;43841;LMYL4JNRY67GDKD;98148;DO68-9993-9543-4365
8953;9855;29/12/2005 0:37;15996;GML2J3SMGH5X45N;95347;LW39-3176-8072-6485
8954;9234;13/04/2003 5:49;5511;IQUF1Y751NGYXAX;36589;WH94-6733-9276-2905
8955;9311;21/09/2002 22:09;32685;MIXPBEYIUC4MDPM;59315;ER04-0079-0855-4437
8956;6739;2/09/2003 0:40;22761;IVYNQXIIFG1VMTO;45808;LH98-5045-9476-9026
8957;9013;1/07/2002 23:37;4939;KYBM8X04RCKOUKR;95319;PL93-0584-8373-1664
8958;8637;23/11/2005 23:10;23186;0NF2CAGOZEAVD3V;68127;HK14-9454-0688-9494
8959;9179;25/02/2010 21:19;13199;OX2FE0KKUUWEDTO;67089;QB00-2284-1730-7921
8960;9677;30/04/2003 9:50;28740;OPVZDLUAHMMTN5Q;16525;HB77-5311-9563-0387
8961;9777;16/04/2009 22:20;14012;GJ0WICWZ2U8ID1B;97259;SZ99-7214-3330-2316
8962;9583;29/08/2004 20:16;41577;PF6N8VN32SYSEQX;29695;RG11-7876-4950-8838
8963;9651;22/11/2003 17:44;31294;38XTTSCCTVWIDCW;91692;YS62-3280-0307-8790
8964;9832;5/08/2010 0:47;15008;AF37Z3FLWWTQE3K;3215;MV94-9844-8675-5923
8965;NULL;1/12/2005 8:19;20379;XIE54IDX2TTCY4Q;55678;XP35-3100-8748-7754
8966;9784;16/09/2008 13:17;44743;VIHZNPQ0SCXWYMY;86931;JO26-1038-6852-5825
8967;9803;12/12/2010 9:15;1587;BLLUXRBS255592M;30880;LL09-6771-9150-1811
8968;7439;8/07/2010 7:36;19936;63UVMLO7SECRLGZ;47189;RG19-6319-8791-1715
8969;9404;20/01/2009 21:31;21400;U41DIWS46PWHKKQ;42442;NQ67-2740-4671-8930
8970;9624;21/05/2007 6:04;44932;P5PVR33PWE1IFJ7;68249;RG14-9390-6715-5184
8971;9579;14/03/2002 21:09;6268;6OB4199AAQOWO7M;74051;RW30-9627-4983-4343
8972;8670;13/02/2004 17:01;38723;OM2GQ4OR1BG4UAO;25945;LY89-6038-6793-8349
8973;9801;9/01/2003 9:04;31239;IAAV9LOFVFK1E61;22247;RH18-1108-0329-5053
8974;7715;26/02/2009 15:12;41138;RTUTHRV20J3PS5G;77582;YZ71-0469-3576-6124
8975;9779;10/02/2003 22:15;35249;12EEWQY2XMKBJMD;74477;HY53-4922-6073-3641
8976;9685;5/10/2008 4:38;8386;ARC1FV5QF8VPHYN;9141;KX77-2599-9760-2805
8977;6672;3/01/2004 16:03;16799;ZK0CRNS1USVU6KI;79515;KR75-3524-2180-8532
8978;9207;20/10/2005 20:52;45471;69F0SEK5WNZNV8K;79621;II62-3017-6102-0249
8979;8416;14/04/2009 3:47;44698;ZTCYM02NZB6NZAJ;92037;TM76-9233-3103-0399
8980;9442;16/02/2007 13:56;43271;PHJ8JMYKZUF4O45;88238;BS50-7383-2458-9633
8981;9403;27/05/2009 20:07;44990;7XVD7KQ56R1G8X6;54864;UL30-9199-9467-1581
8982;NULL;18/12/2002 2:59;32457;34YDPCFDVRYSLYZ;7077;OA07-4906-6722-2098
8983;8653;9/01/2008 4:49;8487;5KF2F6M5RD1RKHC;25110;VJ29-1380-1824-2244
8984;7234;16/02/2004 5:47;28722;NT0J6SWVHHHGLYK;94248;YG37-4095-3776-7763
8985;6329;4/11/2006 23:40;42779;S7ANH36WHSMBANS;26285;FQ48-8197-4991-9246
8986;9411;27/04/2002 12:34;13790;FW4RYFNDOKKXP6K;34196;XM80-7245-1676-8835
8987;8793;1/12/2002 19:15;31945;TTZD6PKKM32E6KL;51502;YU97-5074-6231-6850
8988;9667;30/04/2005 2:13;36127;P31OTSADJXYXI97;91531;NF23-4614-0396-9272
8989;9560;14/01/2003 20:51;41658;8THGOF6PCK4UC96;6893;RB53-5110-5945-6460
8990;8104;3/10/2006 14:18;46644;ZQ8L5VY1JLT9QM1;31633;PB58-4665-8781-7979
8991;9221;4/12/2010 1:18;4266;VR5D2459WBC9NF0;41284;AJ53-1238-2809-9400
8992;9867;25/02/2004 15:32;NULL;RUYS1L5DUGX2MXY;62906;MN72-4894-0767-9483
8993;8823;1/11/2005 12:32;35988;IRZK4T0UKYPTJPD;79284;KQ58-1275-8058-8086
8994;9898;6/04/2009 14:56;19843;LJHWO9C9MSIM72M;99407;NULL
8995;9200;9/06/2002 6:14;45347;CMQWFF6YT372WBT;44075;JL21-2709-7108-1482
8996;7153;13/05/2002 8:46;47012;2SH3G219EPYBAEM;41875;EY17-8704-6002-3629
8997;6296;4/10/2005 0:53;45764;BQGWYGO6DJ2K1AD;20726;SN08-9876-4715-0343
8998;9584;NULL;48651;YEJFLJIALHIQGUO;20091;ZP10-6777-2043-0869
